6383864,-101.768578,-84.570793,651.975708,-1,-1,-1
6413971,-101.235802,-84.435059,651.999939,-1,-1,-1
6444078,-100.860634,-84.445755,652.321777,-1,-1,-1
6474134,-1,-1,-1,-1,-1,-1
6504190,-1,-1,-1,-1,-1,-1
6534247,-1,-1,-1,-1,-1,-1
6564302,-1,-1,-1,-1,-1,-1
6594359,-1,-1,-1,-1,-1,-1
6624415,-1,-1,-1,-1,-1,-1
6654471,-96.100128,-85.827957,653.645264,-33.639423,-80.659897,658.433228
6685047,-96.276024,-86.040512,654.255493,-33.730782,-80.765915,659.463562
6715393,-97.143799,-85.954727,657.977966,-34.142635,-80.661781,662.768677
6745739,-97.861282,-85.822876,660.585693,-34.499882,-80.570435,665.018433
6776085,-98.977409,-86.072227,660.611755,-35.174431,-80.744331,664.697632
6806431,-100.268860,-86.497353,660.634399,-36.364960,-81.028381,665.093323
6836777,-101.661476,-86.633499,660.696167,-37.569336,-80.916069,665.325562
6867141,-102.975517,-86.765099,660.484375,-38.681389,-80.709000,665.186646
6897492,-104.060944,-87.086319,660.125854,-39.680824,-80.828575,664.868164
6927792,-105.007362,-87.259415,659.776672,-40.414520,-80.850334,664.640503
6958092,-106.083908,-87.522247,659.731812,-41.293087,-81.030449,664.481323
6988392,-107.282562,-87.842972,659.419556,-42.305176,-81.229065,664.254395
7018711,-108.754860,-88.248909,659.162964,-43.625099,-81.404533,664.129822
7048928,-110.475319,-88.860985,658.219116,-45.004280,-81.763618,663.278198
7079154,-112.300110,-89.394547,657.965210,-46.897739,-81.964676,663.229065
7109381,-113.965233,-90.053116,656.893127,-48.552864,-82.276749,662.341187
7139589,-115.335480,-90.708069,655.712402,-49.981041,-82.648544,661.291016
7169815,-116.385078,-91.329239,654.626831,-51.063412,-83.136894,660.268799
7200023,-117.173500,-91.736397,653.988281,-51.859577,-83.501511,659.640381
7230231,-117.744019,-92.082848,653.315369,-52.374199,-83.834824,658.847290
7260457,-118.234955,-92.436638,652.858826,-52.920704,-84.220291,658.366577
7290647,-118.409782,-92.617958,652.214233,-53.233986,-84.557610,657.299133
7320873,-118.436745,-92.943993,650.923401,-53.383602,-84.920341,655.943176
7351063,-118.346199,-93.256660,649.661438,-53.397675,-85.263298,654.676636
7381289,-118.319992,-93.472458,649.177979,-53.446945,-85.491714,654.308472
